annotator	lead_time	image	updated_at	created_at	label	id	annotation_id
1	13.265	/data/local-files/?d=image/1/0-1-0332be7de467a7c3d705385464934459a9baf4f9.jpeg	2023-03-23T04:28:36.479043Z	2023-03-23T04:28:36.479017Z	[{"points": [[14.088820826952526, 59.310344827586206], [16.079632465543646, 82.75862068965517], [26.952526799387442, 81.95402298850574], [58.192955589586525, 81.26436781609195], [80.24502297090352, 81.95402298850574], [80.85758039816233, 58.275862068965516], [58.65237366003063, 58.275862068965516], [25.727411944869832, 58.96551724137931]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44723	3815
1	13.718	/data/local-files/?d=image/1/0-1-03399bad96c4843d6dd77d1ce075bbf05cbd58f6.jpeg	2023-03-24T08:35:41.443633Z	2023-03-24T08:35:41.443546Z	[{"points": [[6.976744186046512, 13.77151799687011], [13.31923890063425, 97.49608763693271], [95.56025369978859, 98.12206572769954], [94.08033826638477, 15.336463223787167]], "closed": true, "polygonlabels": ["Table"], "original_width": 758, "original_height": 1024}]	44724	3841
1	16.32	/data/local-files/?d=image/1/0-1-03482427072d35e2889f9218acb03cc58c0e5f97.jpeg	2023-03-24T08:35:57.961940Z	2023-03-24T08:35:57.961860Z	[{"points": [[9.25553319919517, 14.084507042253522], [10.663983903420522, 55.71205007824726], [90.3420523138833, 54.929577464788736], [92.35412474849095, 15.179968701095461]], "closed": true, "polygonlabels": ["Table"], "original_width": 796, "original_height": 1024}]	44725	3842
1	10.6	/data/local-files/?d=image/1/0-1-034b4ddff23de607222f27d770ff67a3fbc726ce.jpeg	2023-03-24T08:36:08.730244Z	2023-03-24T08:36:08.730212Z	[{"points": [[11.691022964509393, 65.10172143974961], [13.987473903966597, 89.67136150234742], [82.88100208768267, 87.16744913928012], [87.68267223382045, 64.16275430359937]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44726	3843
1	9.856	/data/local-files/?d=image/1/0-1-035ed19e0203cd6cb2c6d613b994784be847e09e.jpeg	2023-03-24T08:36:18.778350Z	2023-03-24T08:36:18.778319Z	[{"points": [[11.691022964509393, 63.22378716744914], [11.691022964509395, 88.88888888888889], [83.50730688935282, 92.95774647887323], [83.29853862212944, 64.00625978090767]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44727	3844
1	9.516	/data/local-files/?d=image/1/0-1-0395caec894e85f44c663edeebf838f6cf5811a7.jpeg	2023-03-24T08:36:28.477276Z	2023-03-24T08:36:28.477245Z	[{"points": [[12.31732776617954, 15.64945226917058], [23.38204592901879, 67.6056338028169], [69.51983298538622, 65.72769953051643], [73.90396659707724, 14.397496087636933]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44728	3845
1	14.305	/data/local-files/?d=image/1/0-1-03ab89a2db452561e97a1188f198e9353862fb66.jpeg	2023-03-24T08:36:42.972970Z	2023-03-24T08:36:42.972937Z	[{"points": [[18.997912317327767, 64.31924882629107], [19.832985386221296, 86.3849765258216], [81.62839248434238, 86.07198748043818], [83.92484342379959, 64.31924882629107]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44729	3846
1	16.181	/data/local-files/?d=image/1/0-1-03c961157daf18a4e3f081f3949da39036eae598.jpeg	2023-03-24T08:36:59.356098Z	2023-03-24T08:36:59.356065Z	[{"points": [[1.0438413361169105, 19.874804381846637], [1.4613778705636744, 34.11580594679186], [3.3402922755741127, 47.104851330203445], [3.1315240083507305, 65.10172143974961], [99.37369519832986, 66.51017214397496], [99.79123173277662, 17.05790297339593], [67.22338204592901, 18.309859154929576], [16.075156576200417, 19.248826291079812]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44730	3847
1	10.612	/data/local-files/?d=image/1/0-1-042caae6bad50f60d82e3bf35590f9ebd6dc1380.jpeg	2023-03-24T08:37:10.167930Z	2023-03-24T08:37:10.167898Z	[{"points": [[8.141962421711902, 22.848200312989047], [11.691022964509395, 94.83568075117371], [82.25469728601253, 94.67918622848201], [82.4634655532359, 22.065727699530516]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44731	3848
1	21.732	/data/local-files/?d=image/1/0-1-044c03ab4c084ac99df48cb84fddc2fdd0293373.jpeg	2023-03-24T08:37:32.093646Z	2023-03-24T08:37:32.093612Z	[{"points": [[13.778705636743215, 56.494522691705804], [12.943632567849686, 65.72769953051643], [13.778705636743215, 81.84663536776213], [24.63465553235908, 82.15962441314554], [58.66388308977035, 81.53364632237871], [81.83716075156576, 82.15962441314554], [81.83716075156576, 56.8075117370892], [59.49895615866388, 56.33802816901409], [25.678496868475992, 56.33802816901409]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44732	3849
1	37.258	/data/local-files/?d=image/1/0-1-045af556c3924d1d7e33662f41ceb32d9105cc10.jpeg	2023-03-24T08:38:09.540404Z	2023-03-24T08:38:09.540372Z	[{"points": [[10.452961672473867, 54.77308294209703], [8.710801393728223, 71.98748043818466], [88.15331010452962, 72.9264475743349], [88.15331010452962, 54.929577464788736]], "closed": true, "polygonlabels": ["Table"], "original_width": 460, "original_height": 1024}, {"points": [[10.104529616724738, 89.358372456964], [9.75609756097561, 100], [88.85017421602788, 100], [89.54703832752614, 89.98435054773083]], "closed": true, "polygonlabels": ["Table"], "original_width": 460, "original_height": 1024}]	44733	3850
1	17.303	/data/local-files/?d=image/1/0-1-046254539a7a6d3e7e9cc9736c51d1ccb9d71e83.jpeg	2023-03-24T08:38:27.036137Z	2023-03-24T08:38:27.036107Z	[{"points": [[9.18580375782881, 63.69327073552426], [12.31732776617954, 87.79342723004694], [80.58455114822547, 87.48043818466354], [81.21085594989562, 62.59780907668232]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44734	3851
1	30.888	/data/local-files/?d=image/1/0-1-04921045203de4bc6429b007289c65eea03c5e58.jpeg	2023-03-24T08:39:01.065346Z	2023-03-24T08:38:48.581306Z	[{"points": [[8.350730688935284, 42.25352112676055], [10.020876826722338, 53.677621283255085], [39.87473903966597, 53.051643192488264], [37.995824634655534, 41.47104851330204]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}, {"points": [[54.6972860125261, 18.466353677621285], [57.20250521920668, 53.208137715179966], [91.8580375782881, 52.11267605633803], [90.39665970772442, 15.805946791862285]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}, {"points": [[59.2901878914405, 60.719874804381845], [60.33402922755741, 75.43035993740219], [94.36325678496868, 75.7433489827856], [93.31941544885177, 60.406885758998435]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44735	3852
1	8.491	/data/local-files/?d=image/1/0-1-049828415c35c81460e4d921c2655ff448962cc8.jpeg	2023-03-24T08:39:12.403629Z	2023-03-24T08:39:12.403598Z	[{"points": [[10.22964509394572, 55.08607198748044], [11.064718162839249, 81.22065727699531], [81.62839248434238, 80.59467918622848], [81.00208768267224, 54.61658841940532]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44736	3853
1	9.188	/data/local-files/?d=image/1/0-1-04be3ce830795024e289eaa8591bad616762ec2b.jpeg	2023-03-24T08:39:21.789893Z	2023-03-24T08:39:21.789859Z	[{"points": [[9.059233449477352, 20.50078247261346], [6.968641114982578, 40.84507042253521], [85.01742160278745, 41.00156494522692], [83.62369337979094, 20.187793427230048]], "closed": true, "polygonlabels": ["Table"], "original_width": 460, "original_height": 1024}]	44737	3854
1	12.685	/data/local-files/?d=image/1/0-1-04c12c144fb266ca3517a086becc4ab00b22a662.jpeg	2023-03-24T08:39:34.664142Z	2023-03-24T08:39:34.664106Z	[{"points": [[15.657620041753653, 20.187793427230048], [16.701461377870565, 50.39123630672926], [56.15866388308977, 54.61658841940532], [68.6847599164927, 55.08607198748044], [77.66179540709813, 57.27699530516432], [80.58455114822547, 21.12676056338028], [71.39874739039666, 21.752738654147105], [59.2901878914405, 21.439749608763695]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44738	3855
1	21.945	/data/local-files/?d=image/1/0-1-04d7e9b8d51770a731e3b87a8a04d7437bf29e1a.jpeg	2023-03-24T08:39:56.805221Z	2023-03-24T08:39:56.805189Z	[{"points": [[10.855949895615867, 1.5649452269170578], [12.31732776617954, 25.19561815336463], [72.65135699373695, 24.88262910798122], [72.86012526096033, 1.5649452269170578]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}, {"points": [[13.987473903966594, 40.68857589984351], [16.075156576200417, 68.38810641627543], [73.69519832985387, 66.35367762128325], [73.06889352818372, 39.123630672926446]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44739	3856
1	15.579	/data/local-files/?d=image/1/0-1-04f52b97d1ff5afbcb1cd2bcfb0fe8cffe13d1b6.jpeg	2023-03-24T08:40:12.577605Z	2023-03-24T08:40:12.577577Z	[{"points": [[20.891364902506965, 26.917057902973397], [16.991643454038996, 83.25508607198748], [89.97214484679665, 81.22065727699531], [85.79387186629526, 29.577464788732396], [48.483670759826396, 27.42211101471062]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44740	3857
1	16.518	/data/local-files/?d=image/1/0-1-04f6f15d4905285c8f842fc97e50ec9e705902da.jpeg	2023-03-24T08:40:29.280521Z	2023-03-24T08:40:29.280489Z	[{"points": [[15.657620041753653, 23.78716744913928], [15.657620041753653, 35.52425665101721], [15.24008350730689, 45.38341158059468], [15.866388308977035, 55.55555555555556], [86.0125260960334, 54.460093896713616], [83.92484342379959, 21.28325508607199]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44741	3858
1	30.838	/data/local-files/?d=image/1/0-1-050357b5b91aca3e946fe374b557d9e14bdc8258.jpeg	2023-03-24T08:41:00.311176Z	2023-03-24T08:41:00.311141Z	[{"points": [[6.455399061032864, 58.841940532081374], [8.685446009389672, 82.00312989045383], [20.422535211267604, 80.59467918622848], [32.27699530516432, 81.22065727699531], [43.544600938967136, 83.09859154929578], [42.48826291079812, 58.37245696400626], [30.516431924882628, 58.21596244131455]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}, {"points": [[50.93896713615025, 13.928012519561815], [52.582159624413144, 85.13302034428796], [78.40375586854461, 85.44600938967136], [92.48826291079813, 86.697965571205], [97.53521126760563, 11.424100156494523]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	44742	3859
1	17.284	/data/local-files/?d=image/1/0-1-0509f9bae5809d18f0adea769a869c1395bcb6e5.jpeg	2023-03-24T08:41:17.786055Z	2023-03-24T08:41:17.786006Z	[{"points": [[12.526096033402922, 61.658841940532085], [15.031315240083508, 83.8810641627543], [78.07933194154488, 84.19405320813772], [79.33194154488518, 61.502347417840376], [56.78496868475992, 61.032863849765256]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44743	3860
1	11.448	/data/local-files/?d=image/1/0-1-0528b60460da18d8947e012fa649470b1fbca2bd.jpeg	2023-03-24T08:41:29.421298Z	2023-03-24T08:41:29.421266Z	[{"points": [[14.19624217118998, 18.779342723004692], [15.24008350730689, 87.32394366197182], [61.37787056367432, 87.63693270735524], [85.17745302713988, 87.01095461658842], [80.79331941544885, 16.901408450704224]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44744	3861
1	11.652	/data/local-files/?d=image/1/0-1-053b6a9a2aa2910f9ad5121b3bda8cdbddfb9021.jpeg	2023-03-24T08:41:50.828624Z	2023-03-24T08:41:50.828593Z	[{"points": [[17.745302713987474, 62.75430359937402], [17.954070981210855, 89.98435054773083], [92.90187891440502, 90.29733959311424], [93.73695198329854, 62.75430359937402]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44746	3863
1	9.148	/data/local-files/?d=image/1/0-1-05417f79b9c008e4c94e8c6c1f80bf94f9816ab9.jpeg	2023-03-24T08:42:00.180684Z	2023-03-24T08:42:00.180653Z	[{"points": [[21.711899791231733, 31.455399061032864], [21.711899791231733, 57.90297339593114], [78.07933194154488, 57.58998435054773], [77.45302713987473, 31.142410015649453]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44747	3864
1	9.108	/data/local-files/?d=image/1/0-1-05761c2d5f4a1e7a1fa90d7466c53ad3c4d18d66.jpeg	2023-03-24T08:42:09.473612Z	2023-03-24T08:42:09.473580Z	[{"points": [[20.668058455114824, 31.768388106416275], [21.29436325678497, 59.78090766823161], [80.37578288100208, 60.876369327073554], [83.29853862212944, 32.394366197183096]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44748	3865
1	9.78	/data/local-files/?d=image/1/0-1-05becb23e61c15f39aea8b3ecb77af99805034af.jpeg	2023-03-24T08:42:19.435847Z	2023-03-24T08:42:19.435823Z	[{"points": [[21.50313152400835, 21.90923317683881], [17.53653444676409, 47.26134585289515], [75.99164926931107, 49.45226917057903], [77.03549060542798, 23.474178403755868]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44749	3866
1	11.923	/data/local-files/?d=image/1/0-1-05d03d2ab7059578cae4142d5692e79c5a142408.jpeg	2023-03-23T04:35:15.132748Z	2023-03-23T04:35:15.132714Z	[{"points": [[9.341500765696784, 22.528735632183906], [16.998468606431853, 94.25287356321839], [28.02450229709035, 94.59770114942529], [62.32771822358346, 94.82758620689656], [85.29862174578867, 94.94252873563218], [91.27105666156203, 21.60919540229885], [62.17457886676876, 21.724137931034484], [21.745788667687595, 22.413793103448278]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44750	3818
1	10.75	/data/local-files/?d=image/1/0-1-05e6f86339566cf5bf2102dc98b93fdf8c927f71.jpeg	2023-03-24T08:42:30.355375Z	2023-03-24T08:42:30.355338Z	[{"points": [[13.361169102296449, 61.502347417840376], [15.448851774530272, 85.60250391236306], [59.707724425887264, 82.00312989045383], [81.00208768267224, 82.31611893583725], [81.21085594989562, 58.99843505477308], [59.08141962421712, 58.99843505477308]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44751	3867
1	47.136	/data/local-files/?d=image/1/0-1-05fa28d349f4f13b76310e00f7554926e23c201a.jpeg	2023-03-24T08:43:17.696309Z	2023-03-24T08:43:17.696276Z	[{"points": [[29.853862212943632, 30.20344287949921], [28.810020876826723, 46.635367762128325], [69.31106471816284, 48.04381846635368], [68.89352818371607, 33.95931142410016]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}, {"points": [[29.853862212943632, 51.173708920187785], [28.810020876826723, 98.90453834115806], [70.9812108559499, 93.89671361502347], [69.31106471816284, 51.799687010954614]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44752	3868
1	12.949	/data/local-files/?d=image/1/0-1-061bfa544cb23da3617d729b54dbd11fd96f2289.jpeg	2023-03-24T08:43:30.835237Z	2023-03-24T08:43:30.835204Z	[{"points": [[19.206680584551147, 63.38028169014085], [20.041753653444676, 86.5414710485133], [60.33402922755741, 85.13302034428796], [81.83716075156576, 85.60250391236306], [81.21085594989562, 62.284820031298906]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44753	3869
1	12.139	/data/local-files/?d=image/1/0-1-061c3e9616ed4f0702f7c1e191a5fcb5e779950f.jpeg	2023-03-24T08:43:43.188241Z	2023-03-24T08:43:43.188203Z	[{"points": [[5.427974947807933, 14.710485133020343], [9.603340292275574, 52.895148669796555], [88.51774530271399, 54.30359937402191], [92.90187891440502, 13.145539906103286], [18.37160751565762, 14.397496087636933]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44754	3870
1	31.06	/data/local-files/?d=image/1/0-1-062506e3eca931164c92cc2e93fb9619494a857a.jpeg	2023-03-24T08:44:14.435591Z	2023-03-24T08:44:14.435560Z	[{"points": [[7.742639040348964, 58.64077669902914], [8.833151581243184, 80.97087378640776], [35.659760087241004, 79.22330097087378], [35.44165757906216, 57.47572815533981]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 575}, {"points": [[41.33042529989095, 20.58252427184466], [41.43947655398037, 81.16504854368932], [65.53980370774264, 79.6116504854369], [65.8669574700109, 21.16504854368932]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 575}, {"points": [[68.92039258451474, 20.97087378640777], [68.92039258451472, 48.54368932038835], [93.020719738277, 48.15533980582524], [92.47546346782988, 21.359223300970875]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 575}]	44755	3871
1	9.163	/data/local-files/?d=image/1/0-1-06565bcf2cd4d95b970d87db1355f65594049ce2.jpeg	2023-03-24T08:44:23.789648Z	2023-03-24T08:44:23.789615Z	[{"points": [[20.668058455114824, 46.79186228482002], [21.085594989561585, 66.97965571205008], [75.5741127348643, 66.82316118935837], [75.99164926931107, 46.478873239436616]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44756	3872
